Pass/Fail,Sensor_23,Sensor_40,Sensor_59,Sensor_81,Sensor_116,Sensor_247,Sensor_294,Sensor_471,Sensor_510,Sensor_562
-1,-3771.25,80.28,0.3391,-0.0268,0.9904,0.053373591549295774,683.6863,17.496899999999997,37.0861,264.272
-1,-3884.75,81.06,1.4345,-0.0167,0.9909,0.053373591549295774,343.0841,3.9364,27.0833,264.272
-1,-2133.5,80.91,1.8164,-0.0115,0.9907,0.0338,356.9809,8.1057,46.0028,262.72968315301387
-1,-1363.875,79.31,0.56,-0.0445,0.9908,0.053373591549295774,47.934,6.192,56.4516,257.1109999999999
-1,-5611.25,81.55,-1.1427,-0.0103,0.9905,0.053373591549295774,268.1248,17.496899999999997,73.2943,264.272
-1,-3845.5,80.93,5.4718,-0.0179,0.991,0.053373591549295774,255.3409,7.221,52.3364,264.272
-1,-3787.25,78.49,-4.6736,-0.011,0.9912,0.053373591549295774,459.4848,5.0324,37.1553,264.272
-1,-2563.5,81.06,1.2691,-0.0275,0.9909,0.0142,491.5698,2.9014,47.5034,258.346
-1,-3562.25,80.55,1.6309,-0.0035,0.9919,0.053373591549295774,284.85900000000004,4.5164,41.8919,264.272
-1,-4919.5,63.93999999999998,3.1382,0.0156,0.9905,0.053373591549295774,259.7678,3.4268,44.1219,261.888
-1,-3981.0,79.53,1.91,-0.0287,0.9906,0.053373591549295774,198.1195,4.6959,59.9034,266.79400000000004
-1,-3597.0,79.35,4.3955,-0.0411,0.9906,0.053373591549295774,154.6703,3.9607,24.102,268.31
-1,-3740.75,81.06,2.1173,-0.0229,0.9909,0.053373591549295774,912.5788,5.1349,43.3018,264.272
-1,-3463.75,80.91,2.3855,-0.0234,0.991,0.11042077464788733,291.8019,7.6197,72.0627,258.612
-1,-2641.0,79.71,1.2882,-0.0106,0.9907,0.0329,325.6752,6.8212,49.8778,264.272
-1,-5338.0,80.55,3.9027,0.0097,0.9906,0.0198,361.1162,3.9167,33.9223,264.272
-1,-4046.5,79.31,-2.5482,-0.056650000000000006,0.9915,0.0076,149.6114,4.9956,70.9141,260.078
-1,-3211.5,65.11,-0.8736,-0.0224,0.9895,0.053373591549295774,279.6861,6.8461,35.1852,257.1109999999999
-1,-4126.5,77.76,2.1982,-0.0192,0.9905,0.0411,912.5788,17.496899999999997,73.9181,264.75
-1,-3486.25,80.26,2.4218,-0.0217,0.9907,0.11042077464788733,912.5788,3.7333,41.7391,264.098
-1,-2420.25,78.63,4.9555,-0.0141,0.9908,0.0354,912.5788,5.9329,48.32899999999999,269.366
-1,-4076.25,63.93999999999998,1.8709,-0.0262,0.9907,0.0569,617.5862,8.8256,45.9372,262.72968315301387
-1,-1791.25,79.38,0.7355,-0.0089,0.9916,0.0151,912.5788,6.6106,46.9861,264.272
-1,-2589.25,80.71,1.2809,0.0015,0.9905,0.0174,67.8792,5.7203,41.9175,266.8
-1,-4094.25,80.55,5.5318,-0.0445,0.9913,0.0241,539.0516,3.828,44.0461,264.272
-1,-3519.0,80.26,-3.1227,-0.0118,0.9919,0.11042077464788733,373.657,6.8991,45.9459,257.1109999999999
-1,-3901.0,80.57,6.1855,-0.0221,0.9915,0.053373591549295774,498.1252,5.7293,62.5938,257.1109999999999
-1,-4337.5,80.93,1.9936,-0.0421,0.9904,0.0226,409.9849,6.4223,68.2667,266.33
-1,-3751.75,80.71,0.2436,0.017100000000000004,0.9915,0.0391,313.2224,17.496899999999997,57.2263,267.622
-1,-2857.25,80.91,2.9073,-0.0107,0.9906,0.0603,912.5788,17.496899999999997,59.1133,267.72
-1,-2707.75,67.9049092676604,0.3491,-0.0193,0.9908,0.0178,509.1238,17.496899999999997,42.6288,264.466
-1,-4099.0,80.93,1.1136,-0.0193,0.9911,0.0185,858.7444,2.592,58.5366,262.14
-1,-4029.5,80.93,1.3009,-0.0217,0.9917,0.11042077464788733,575.0956,4.5255,19.6721,264.272
-1,-3599.75,80.93,2.1918,-0.0255,0.9914,0.0163,646.9685,6.4885,29.6984,260.216
-1,-6240.3333,77.84,2.9602414743589747,-0.0198,0.991,0.0187,157.4717,9.63879679692505,50.8235,261.81
-1,-5549.75,81.06,0.1809,-0.0353,0.9905,0.0231,236.0847,9.8345,75.2656,264.272
-1,-3916.0,80.93,0.7482,0.0028,0.9914,0.0199,119.4208,4.3663,37.3464,264.272
-1,-3520.75,80.55,2.5491,0.017100000000000004,0.9904,0.035,230.2079,4.7407,38.9294,258.972
-1,-5036.75,79.53,-0.6645,-0.0169,0.9916,0.0255,157.9396,7.9562,26.0465,257.1109999999999
-1,-3777.0,80.01,6.1882,-0.0238,0.9907,0.0232,342.0715,3.1244,53.7659,268.338
-1,-3742.5,81.66,4.6209,-0.0166,0.9906,0.0274,912.5788,6.3103,70.2635,259.566
-1,-2898.25,80.18,3.0345,-0.0228,0.9911,0.0203,156.0756,6.0874,34.8964,257.1109999999999
-1,-4437.0,78.27,-4.2064,-0.0061,0.9907,0.02,223.2284,4.4751,39.8293,265.036
-1,-4129.0,81.66,6.1727,-0.0279,0.9907,0.019,462.812,4.6765,36.8758,264.272
-1,-6375.125,81.27,7.3164,-0.0291,0.9911,0.053373591549295774,247.0848,7.2316,75.9193,257.1109999999999
-1,-3930.25,78.27,4.5918,-0.0424,0.9909,0.053373591549295774,737.1678,7.1479,73.4247,264.952
-1,-2466.75,79.38,6.6827,-0.0189,0.991,0.053373591549295774,339.875,5.8447,59.4059,266.086
-1,-2915.0,63.98,-4.6636,-0.0096,0.9906,0.053373591549295774,157.967,5.4828,42.6036,269.48400000000004
-1,-4240.75,76.72,3.5945,-0.0112,0.9905,0.043,388.5386,4.9469,32.6316,266.494
-1,-3855.5,79.71,2.4182,-0.0453,0.9909,0.0193,199.8506,4.5473,43.0108,265.37
-1,-4168.5,80.57,2.2336,-0.0168,0.9908,0.053373591549295774,221.6017,6.803,49.8094,266.004
-1,-5451.25,79.38,5.2064,-0.0198,0.9913,0.018,165.7234,4.5454,37.3464,264.272
-1,-3346.75,79.05,-0.5718,-0.0239,0.9909,0.0156,118.2156,7.2289,58.6982,264.272
-1,-3000.5,81.74,7.0273,-0.0126,0.9911,0.0168,230.8455,6.0961,25.4835,257.1109999999999
-1,-3396.5,79.27,2.1145,-0.024,0.9915,0.0428,129.8448,8.7594,33.871,258.384
-1,-4421.25,81.06,2.1973,-0.0153,0.9906,0.053373591549295774,224.0006,8.702,28.8462,257.1109999999999
-1,-3889.0,81.74,4.9118,-0.0156,0.9913,0.0196,203.6836,6.4761,30.837,264.272
-1,-4172.0,79.53,4.8127,-0.0187,0.9905,0.053373591549295774,183.5293,17.496899999999997,47.5728,264.272
-1,-3504.75,80.57,4.4445,-0.0108,0.9912,0.0954,93.1178,5.6738,54.5882,265.98400000000004
-1,-4312.25,81.27,5.6155,-0.0258,0.9908,0.0155,812.0891,7.4248,51.358,264.958
-1,-3663.75,76.72,2.8136,0.001,0.9911,0.0125,313.1596,5.0807,30.7311,267.726
-1,-3395.5,81.27,3.9527,-0.0207,0.9905,0.0307,407.189,7.0397,35.5363,269.176
-1,-4062.0,80.93,3.4482,-0.0145,0.9916,0.0041,478.4133,6.1455,30.3318,257.1109999999999
-1,-5688.25,80.93,1.3445,-0.0274,0.9908,0.053373591549295774,327.5377,17.496899999999997,34.4322,257.1109999999999
-1,-4137.25,76.72,2.9602414743589747,-0.056650000000000006,0.9905,0.053373591549295774,428.7333,9.63879679692505,42.3963,257.1109999999999
-1,-1923.5,80.86,0.9591,-0.0153,0.9906,0.023,264.7955,4.8896,51.2418,259.75
-1,-3786.0,79.94,5.3191,-0.0189,0.9911,0.0174,264.9446,6.3996,46.3158,260.91
-1,-4684.25,80.18,-2.1555,-0.0174,0.9911,0.021,338.87300000000005,7.1881,50.6232,264.272
-1,-4368.0,80.18,1.7627,0.0128,0.992,0.0179,116.603,6.2231,38.7824,259.372
-1,-3659.5,63.93999999999998,1.9273,-0.0169,0.9909,0.053373591549295774,158.9277,5.9405,41.6912,261.236
-1,-4049.0,81.27,1.2327,-0.0228,0.9905,0.0166,171.4961,17.496899999999997,27.0205,267.002
-1,-2699.5,79.04,5.4209,-0.0241,0.991,0.0446,200.9229,5.3175,24.9541,257.1109999999999
-1,-4109.75,79.53,5.0818,-0.0272,0.9906,0.053373591549295774,69.9571,6.8429,46.6472,268.002
-1,-4374.25,80.57,5.5109,-0.0174,0.9916,0.0166,912.5788,4.2793,64.2082,267.064
-1,-1929.0,77.9,-0.07,-0.0095,0.9908,0.0183,204.2961,17.496899999999997,13.6674,264.652
-1,-4123.0,79.05,0.5609,-0.0232,0.9915,0.012,144.2738,5.287999999999999,19.2308,264.272
-1,-2760.0,81.31,5.5964,-0.016,0.9906,0.0137,257.1225,17.496899999999997,49.4624,265.002
-1,-3935.5,81.31,5.3973,0.017100000000000004,0.9905,0.053373591549295774,296.5878,17.496899999999997,39.3912,266.35200000000003
-1,-3961.75,76.72,2.3182,-0.0294,0.9898,0.0265,200.8316,4.6469,48.6293,264.272
-1,-5566.0,63.93999999999998,6.0773,0.0061,0.9918,0.053373591549295774,305.9433,17.496899999999997,66.0194,257.1109999999999
-1,-3035.75,81.31,4.3136,-0.0253,0.9907,0.0177,185.0898,17.496899999999997,29.8507,268.61
-1,-4578.5,65.74,-2.3509,-0.0224,0.9908,0.0297,235.1714,5.3,60.3466,262.72968315301387
-1,-1363.875,79.71,1.1618,-0.056650000000000006,0.9909,0.0243,263.7617,6.3317,55.81399999999999,263.80400000000003
-1,-3805.5,80.01,0.5764,-0.034,0.9907,0.053373591549295774,130.1086,4.7703,46.5608,266.71
-1,-3475.75,77.5,6.8491,-0.0401,0.9911,0.053373591549295774,281.9662,6.8296,21.6822,268.032
-1,-1363.875,80.14,-0.7245,-0.0494,0.9909,0.0207,403.6389,5.5231,26.2056,267.526
-1,-4510.5,79.27,-0.2227,-0.046,0.9911,0.019,214.0195,6.9115,44.5313,260.442
-1,-3737.5,63.93999999999998,5.9155,-0.0131,0.9909,0.053373591549295774,883.8146,5.4538,35.6998,259.606
-1,-4268.75,78.27,2.4209,-0.056650000000000006,0.9909,0.053373591549295774,264.1671,17.496899999999997,38.2222,261.262
-1,-1997.5,81.66,3.0945,-0.0239,0.9905,0.015,124.0709,3.6558,91.9861,260.822
-1,-3392.25,82.25,-1.2336,-0.0121,0.9911,0.0202,912.5788,6.8146,36.7816,257.1109999999999
-1,-4394.5,63.93999999999998,4.4409,-0.0348,0.9907,0.053373591549295774,278.3409,5.4519,113.9706,257.1109999999999
-1,-1363.875,78.98,-4.6109,-0.0238,0.9918,0.0427,86.8735,5.5131,25.3521,264.272
-1,-4297.5,80.63,1.89,-0.0192,0.9867000000000001,0.017,278.7943,7.3624,26.7431,257.1109999999999
-1,-3693.5,79.27,0.4527,-0.0149,0.9906,0.0401,426.9749,6.215,45.74100000000001,257.1109999999999
-1,-6375.125,79.94,-0.2036,-0.0267,0.9909,0.0227,293.3473,6.558,44.397,257.1109999999999
-1,-1363.875,79.27,-3.7536,-0.0189,0.991,0.0,640.2095,6.3116,19.4211,261.028
-1,-3368.0,79.02,-3.9045,0.0038,0.9906,0.0393,335.3619,3.2206,27.3504,257.1109999999999
-1,-4604.25,79.94,-2.81,0.017100000000000004,0.9906,0.0635,197.5186,11.3372,27.1885,264.272
-1,-3534.25,78.29,-2.6109,-0.0241,0.9907,0.0,494.9492,6.636,31.7073,264.272
-1,-3912.0,79.61,-2.6273,-0.0302,0.9867000000000001,0.0228,405.1452,13.5994,35.3506,266.478
-1,-5046.0,80.31,5.4709,-0.0113,0.9905,0.0372,255.0693,6.08,23.6735,262.338
-1,-3509.6667,80.14,0.5218,-0.0219,0.9867000000000001,0.0249,178.1058,6.2816,49.1979,257.1109999999999
-1,-3799.0,80.63,4.3982,-0.0178,0.9906,0.0207,124.9293,6.524,45.6244,264.272
-1,-4973.25,80.14,0.5518,-0.0143,0.9867000000000001,0.0225,264.1179,7.7616,44.8065,264.272
-1,-3523.5,79.02,1.4418,-0.0098,0.9867000000000001,0.0158,158.3885,6.9804,24.2845,257.1109999999999
-1,-4834.0,67.9049092676604,-2.5955,-0.0302,0.9904,0.0278,252.1658,13.1152,37.3507,266.328
-1,-4805.75,78.53,-4.9018,-0.0149,0.9905,0.0185,444.5795,10.542,28.2139,264.272
-1,-5148.25,67.9049092676604,0.7636,-0.0177,0.9905,0.053373591549295774,358.5903,5.692,35.3846,261.4
-1,-3996.0,81.43,-2.7845,-0.0232,0.9908,0.053373591549295774,367.2296,6.1525,35.7942,264.272
-1,-3212.25,80.86,-2.4709,-0.0213,0.9867000000000001,0.019,130.1496,4.1697,31.0536,257.1109999999999
-1,-4371.75,78.29,-3.2718,-0.0266,0.9867000000000001,0.0166,232.733,15.5005,30.9963,264.272
-1,-3668.5,80.63,2.1136,-0.0268,0.9907,0.11042077464788733,258.3504,5.6704,22.5705,264.272
-1,-3859.25,76.72,3.9291,-0.0194,0.9908,0.0217,340.6533,5.5482,60.9524,261.572
-1,-2996.6667,80.86,-0.5336,-0.015,0.9919,0.0289,243.6615,6.4357,30.0806,264.272
-1,-4730.5,78.29,-1.1836,-0.0006,0.9913,0.0146,81.5777,5.1901,15.5897,264.272
-1,-4454.0,78.17,5.7945,-0.0347,0.9907,0.053373591549295774,261.4135,5.5719,28.8867,259.10200000000003
-1,-4696.6667,78.29,-4.9682,0.0139,0.991,0.0279,252.7746,4.7206,36.7521,269.884
-1,-2093.5,79.21,-0.9136,-0.0169,0.9908,0.053373591549295774,119.1928,6.0978,37.6068,266.216
-1,-3820.75,80.62,-3.65,-0.0109,0.9867000000000001,0.0148,155.4014,13.4275,18.7755,257.1109999999999
-1,-3686.5,63.93999999999998,-2.5345,0.006,0.9911,0.02,389.4923,7.5896,37.0137,260.832
-1,-3392.5,80.22,0.86,-0.0135,0.9867000000000001,0.039,152.6226,4.5023,76.7875,264.272
-1,-3659.75,81.19,-3.4991,-0.033,0.9908,0.0216,136.0882,12.9645,38.3562,269.764
-1,-4184.5,78.53,-5.2327,-0.0171,0.9908,0.0307,385.0342,11.6157,35.6275,257.1109999999999
-1,-4249.25,80.18,-1.79,-0.0267,0.9912,0.0196,496.1079,4.572,30.0366,265.89
-1,-4355.25,78.53,1.0309,-0.0181,0.991,0.0222,912.5788,5.7512,40.1575,261.094
-1,-4744.0,80.62,-4.0109,-0.0064,0.9867000000000001,0.0469,912.5788,14.0714,41.8933,257.1109999999999
-1,-3170.75,63.93999999999998,1.4727,-0.0175,0.9907,0.0436,287.5348,8.8315,42.9119,262.72968315301387
-1,-4040.25,76.88,-1.2427,-0.0222,0.9908,0.0498,200.0573,14.0216,35.272,262.72968315301387
-1,-3605.75,81.13,2.4845,-0.0115,0.9867000000000001,0.0175,396.1793,7.9988,27.2646,264.272
-1,-3488.25,78.52,0.79,-0.0325,0.9867000000000001,0.0597,211.6711,6.2576,17.0758,257.1109999999999
-1,-3916.25,81.43,-2.4345,-0.0191,0.9912,0.053373591549295774,271.1562,6.4301,52.6708,264.272
-1,-3970.75,81.43,-1.4027,-0.0073,0.9867000000000001,0.053373591549295774,174.9788,6.3279,30.9051,268.65
-1,-3921.0,81.43,-4.5936,-0.003,0.9867000000000001,0.053373591549295774,564.0705,12.4827,45.1193,264.272
-1,-3170.0,81.43,-0.3309,-0.0265,0.9901,0.053373591549295774,330.3376,4.6081,42.4178,264.272
-1,-5062.5,79.86,2.6718,-0.0263,0.9906,0.0248,178.8081,5.7679,36.534,266.568
-1,-3656.5,79.31,4.9845,-0.0482,0.9913,0.0422,192.377,17.496899999999997,49.6063,257.1109999999999
-1,-2090.75,80.14,-3.4445,-0.0299,0.9867000000000001,0.053373591549295774,252.9063,16.567,39.005,262.388
-1,-3842.0,79.02,2.2855,-0.03,0.9867000000000001,0.0174,370.2066,4.3443,45.9364,258.358
-1,-5632.25,80.93,15.59685,-0.026,0.991,0.025,304.3423,6.4326,36.3151,268.006
-1,-4101.3333,79.94,-4.6227,-0.0264,0.991,0.0203,256.8247,9.2074,36.6972,264.272
-1,-4144.5,80.18,-2.1518,-0.0257,0.9912,0.0219,375.5929,6.8119,41.2289,264.272
-1,-4410.0,63.93999999999998,6.25,0.0125,0.9905,0.053373591549295774,248.5657,5.4621,38.4236,261.368
-1,-4811.75,80.62,0.9909,-0.0103,0.9867000000000001,0.0185,190.6609,5.2757,54.1799,264.272
-1,-3596.25,77.33,-3.8655,0.017100000000000004,0.9867000000000001,0.0321,912.5788,17.496899999999997,20.4629,260.564
-1,-4617.25,80.67,-0.75,-0.0188,0.9867000000000001,0.0181,378.626,7.6945,57.1429,261.23400000000004
-1,-1914.75,77.33,0.2745,-0.0282,0.9906,0.0185,437.0747,5.6032,52.3457,264.272
-1,-6375.125,81.43,-5.9273,-0.0002,0.9902,0.053373591549295774,543.4074,12.5196,34.2289,266.248
-1,-3787.75,80.14,-2.9209,-0.0436,0.9905,0.0451,239.0899,6.745,12.6512,269.742
-1,-3680.75,78.29,-3.74,-0.0341,0.9867000000000001,0.053373591549295774,359.1039,6.9861,34.7826,258.92400000000004
-1,-4127.25,78.53,-0.0691,-0.0248,0.9913,0.053373591549295774,55.7038,8.4367,44.1014,266.946
-1,-4097.5,80.86,5.1136,-0.015,0.9914,0.017,195.3407,5.1455,43.8923,257.1109999999999
-1,-3332.0,81.19,1.7082,-0.0154,0.9907,0.0539,127.1675,3.8909,77.8325,267.64
-1,-3870.5,79.02,1.5555,-0.0065,0.9867000000000001,0.053373591549295774,339.0285,4.1313,27.2489,264.272
-1,-1363.875,78.52,1.3136,-0.0166,0.9867000000000001,0.053373591549295774,487.0143,16.6344,19.8276,264.272
-1,-6375.125,77.83,-1.0182,-0.0056,0.9867000000000001,0.053373591549295774,434.9363,5.5153,38.6555,257.1109999999999
-1,-6375.125,80.14,-0.9945,0.0023,0.9913,0.0097,82.9518,17.496899999999997,24.3115,269.8910000000001
-1,-3771.75,63.93999999999998,-0.9236,-0.0083,0.9867000000000001,0.0184,474.4663,15.0254,59.6882,264.272
-1,-4938.5,78.52,-0.6609,-0.0229,0.9913,0.053373591549295774,169.627,3.4111,25.7471,257.1109999999999
-1,-4505.5,80.18,-0.1918,-0.026,0.9908,0.0194,133.7672,5.019,22.3423,264.272
-1,-2438.25,63.93999999999998,-2.2818,-0.0256,0.9867000000000001,0.0607,399.5276,17.496899999999997,45.9372,262.48400000000004
-1,-6375.125,76.97,-5.9336,-0.0186,0.9909,0.053373591549295774,223.1029,6.2564,39.4231,266.948
-1,-3525.5,80.2,5.7182,-0.0166,0.9906,0.0216,385.1831,8.1548,39.0698,264.272
-1,-3909.25,79.94,-5.1255,-0.0243,0.9912,0.0199,438.984,5.5106,47.1035,258.116
-1,-3686.25,79.02,-2.1309,-0.0059,0.9904,0.0197,290.3841,12.5051,34.1048,264.272
-1,-3257.75,79.21,0.42,-0.0157,0.9867000000000001,0.0188,202.3205,5.4055,50.4298,269.8910000000001
-1,-3470.5,79.27,-1.1945,-0.0489,0.9909,0.053373591549295774,295.074,8.4254,40.423,266.85200000000003
-1,-3880.5,78.98,-3.5291,-0.0133,0.9867000000000001,0.0373,78.158,9.4556,14.1454,261.736
-1,-5774.0,80.04,-3.4291,-0.002,0.9916,0.0094,477.5056,16.0945,31.8725,264.272
-1,-3959.0,77.33,-2.1709,-0.0172,0.9867000000000001,0.053373591549295774,207.6327,7.3664,47.8016,257.1109999999999
-1,-4632.0,80.62,-5.9573,-0.0278,0.9907,0.0508,346.1531,13.5177,34.3096,268.8
-1,-5197.0,78.17,-1.0464,-0.0033,0.9867000000000001,0.0187,158.7766,6.5925,37.7649,264.272
-1,-3606.3333,81.19,4.2391,-0.035,0.9905,0.053373591549295774,210.7817,5.4961,33.9623,257.1109999999999
-1,-3206.5,77.83,-1.6873,-0.0199,0.9911,0.026,912.5788,6.4303,38.1798,264.272
-1,-3360.25,77.76,1.0145,-0.0111,0.9911,0.053373591549295774,163.8546,4.1674,51.0451,269.8910000000001
-1,-4034.25,79.02,-0.8727,-0.033,0.9908,0.0209,129.463,8.3052,46.7991,264.272
-1,-4105.75,78.53,-4.2364,-0.0085,0.9909,0.0174,153.4891,13.7728,32.9502,268.498
-1,-3683.5,76.88,-5.1391,-0.0136,0.9867000000000001,0.0365,343.9432,10.9362,53.211000000000006,269.8910000000001
-1,-3515.0,77.68,1.54,-0.013,0.9867000000000001,0.0138,210.229,5.2622,42.3645,268.29400000000004
-1,-4747.5,76.88,0.1082,-0.0193,0.9867000000000001,0.053373591549295774,371.509,5.0112,50.7104,257.1109999999999
-1,-4595.6667,81.19,-1.67,-0.0219,0.9907,0.053373591549295774,400.5824,5.0524,47.9042,269.8910000000001
-1,-3258.25,67.9049092676604,-4.89,-0.0294,0.9867000000000001,0.0224,154.6617,12.9152,32.8205,264.272
-1,-3677.0,63.93999999999998,-6.5282,-0.019,0.9867000000000001,0.0277,372.202,10.718,19.1126,269.17
-1,-6154.5,82.25,7.03,-0.0071,0.9907,0.0523,912.5788,6.5021,19.2192,264.272
-1,-5060.5,63.93999999999998,-2.6355,-0.0316,0.9912,0.0171,309.4264,12.25,51.5188,262.72968315301387
-1,-5279.5,63.93999999999998,1.3936,-0.0243,0.9907,0.0236,531.0156,6.3821,20.7207,260.756
-1,-2979.5,79.21,-3.7045,-0.0256,0.9867000000000001,0.0179,160.1645,14.6836,22.6562,264.272
-1,-1629.25,77.83,-0.45,-0.0236,0.9907,0.053373591549295774,912.5788,8.1094,37.3396,262.246
-1,-3939.75,63.93999999999998,-1.4564,-0.0188,0.9908,0.0201,135.20600000000002,6.3781,56.5086,264.272
-1,-2505.75,75.34,-2.6364,-0.0231,0.9904,0.053373591549295774,543.1001,10.0402,52.1739,257.296
-1,-4505.0,77.92,3.9818,-0.0175,0.9911,0.0193,735.6498,5.4270000000000005,34.5572,262.848
-1,-3756.5,80.2,-4.2327,-0.0083,0.9867000000000001,0.053373591549295774,171.0614,15.739,54.3791,269.8910000000001
-1,-4142.25,78.42,-0.8045,-0.0194,0.9903,0.053373591549295774,519.9143,13.0126,61.2903,257.1109999999999
-1,-4087.0,81.13,-0.0164,-0.0181,0.9907,0.053373591549295774,550.8432,5.7283,43.849,268.78
-1,-4227.75,67.9049092676604,0.7827,-0.0191,0.9904,0.0563,912.5788,8.4325,28.8525,264.272
-1,-3863.5,80.62,-0.4409,-0.0285,0.991,0.053373591549295774,337.5731,7.5797,55.0265,264.272
-1,-3580.75,80.62,2.1136,-0.0274,0.9908,0.0197,174.3464,6.7871,58.6387,264.272
-1,-6375.125,79.82,-1.66,-0.0042,0.9909,0.0183,676.2925,6.0468,49.4325,269.8910000000001
-1,-1363.875,80.2,3.0982,-0.011,0.9908,0.0435,230.5521,8.5496,25.3968,264.272
-1,-4597.0,63.93999999999998,1.4009,0.001,0.9906,0.053373591549295774,470.9848,17.496899999999997,34.7826,264.272
-1,-1363.875,76.88,1.1855,-0.0086,0.9907,0.0303,254.2663,12.9477,24.0964,264.272
-1,-4483.3333,63.93999999999998,-2.6655,-0.0233,0.9911,0.053373591549295774,191.2424,13.7082,47.3684,264.272
-1,-3821.5,81.74,-1.31,0.0138,0.9905,0.053373591549295774,231.2149,7.1562,64.0,264.272
-1,-3841.75,76.88,-3.8836,-0.0232,0.9903,0.053373591549295774,249.2101,17.3037,51.1685,264.784
-1,-5664.3333,81.19,-1.5945,-0.0107,0.9906,0.053373591549295774,172.2505,7.8734,32.4094,264.272
-1,-3789.75,77.44,-1.7155,0.0043,0.9906,0.053373591549295774,289.8349,6.2739,35.1531,257.1109999999999
-1,-4274.0,80.22,-3.2882,-0.0049,0.9867000000000001,0.053373591549295774,180.2875,15.0494,59.9287,264.272
-1,-3707.75,77.83,-2.9182,-0.0442,0.9906,0.053373591549295774,252.5114,13.7804,44.5993,266.93
-1,-4355.25,80.57,2.9602414743589747,-0.0162,0.9913,0.0126,451.7192,9.63879679692505,24.3013,265.378
-1,-1363.875,80.86,-3.0882,-0.0558,0.9905,0.053373591549295774,69.72800000000001,5.8346,50.7463,264.272
-1,-4360.75,81.74,-0.0045,-0.022,0.9909,0.053373591549295774,140.0417,6.4553,32.1788,266.932
-1,-5070.25,77.33,-5.8564,-0.0192,0.9903,0.0369,676.3039,14.5563,118.77044999999998,264.272
-1,-4642.0,78.98,3.9673,-0.0037,0.9867000000000001,0.017,63.0608,6.3157,66.881,264.272
-1,-1792.0,81.74,0.7,-0.0306,0.9905,0.053373591549295774,192.2039,5.4644,48.9412,264.272
-1,-6375.125,79.94,-6.6618,-0.0283,0.9867000000000001,0.043,351.9719,11.4086,33.9061,265.30400000000003
-1,-3157.5,79.27,2.6345,-0.0299,0.9902,0.0216,284.7787,6.4009,76.9716,264.272
-1,-3279.25,63.93999999999998,-0.6327,-0.013,0.9904,0.053373591549295774,224.4777,5.1127,40.0409,264.272
-1,-4492.5,80.63,-5.8818,-0.0242,0.9906,0.053373591549295774,210.6537,13.7663,31.8658,269.8910000000001
-1,-4173.5,80.63,-2.2636,-0.0244,0.9867000000000001,0.0262,182.0831,17.496899999999997,45.8537,267.298
-1,-2559.0,81.74,0.7382,-0.034,0.9867000000000001,0.053373591549295774,424.9387,8.2028,33.9343,266.454
-1,-6220.5,79.35,4.9082,-0.0345,0.9867000000000001,0.053373591549295774,149.7465,5.231,33.1688,259.738
-1,-1691.75,78.52,-1.1764,-0.0265,0.9867000000000001,0.053373591549295774,181.147,4.5467,19.4647,269.8910000000001
-1,-1717.75,63.93999999999998,-3.1182,-0.0235,0.9902,0.053373591549295774,148.1832,14.2235,41.4986,267.95
-1,-3623.3333,81.19,-2.5191,-0.0192,0.9867000000000001,0.0629,131.137,16.8826,36.404,257.1109999999999
-1,-3021.25,78.52,-0.9,-0.0049,0.9867000000000001,0.053373591549295774,175.923,5.0377,70.7965,262.72968315301387
-1,-3227.5,63.93999999999998,2.23,-0.0189,0.9903,0.053373591549295774,267.8387,5.3834,55.4572,257.1109999999999
-1,-3525.0,79.82,-1.0909,-0.0149,0.9911,0.053373591549295774,240.439,5.4535,100.0,264.272
-1,-3983.0,63.93999999999998,-6.0845,-0.0521,0.9911,0.053373591549295774,432.5082,7.1739,65.557,264.272
-1,-2573.25,78.52,0.4382,-0.024,0.9908,0.053373591549295774,197.8838,5.8073,18.7755,262.72968315301387
-1,-4345.75,67.9049092676604,2.6227,-0.0008,0.9912,0.053373591549295774,315.3675,9.5796,38.5542,264.272
-1,-3717.25,79.82,-6.3391,-0.0036,0.9907,0.0551,89.9495,7.1926,35.3201,264.272
-1,-3285.5,77.68,-2.67,-0.0563,0.9912,0.053373591549295774,183.8496,12.0153,56.7164,264.272
-1,-2514.5,79.04,-2.3891,-0.0159,0.9903,0.0242,242.7688,5.5914,45.6641,264.272
-1,-4859.25,63.93999999999998,-3.9218,-0.0227,0.9907,0.053373591549295774,129.4588,10.7675,31.0148,264.272
-1,-4818.5,79.04,-5.52,-0.0219,0.9907,0.053373591549295774,397.4464,15.3177,52.6523,269.8910000000001
-1,-6111.3333,79.82,-0.0636,0.0002,0.9867000000000001,0.053373591549295774,239.4819,5.4642,55.9242,257.1109999999999
-1,-2536.0,78.29,-1.5991,-0.0346,0.9904,0.053373591549295774,393.0627,7.7573,72.0801,264.272
-1,-4207.5,80.67,-2.2191,-0.034,0.9904,0.053373591549295774,304.5985,10.6763,20.3144,269.42400000000004
-1,-4314.5,77.68,2.9864,-0.0107,0.991,0.053373591549295774,419.9798,3.8872,35.3266,269.8910000000001
-1,-4669.75,79.82,0.2464,-0.0164,0.9908,0.053373591549295774,389.2938,11.4888,27.9518,264.272
-1,-4035.25,81.74,0.7136,-0.0105,0.9909,0.053373591549295774,362.3501,7.3347,24.5059,264.272
-1,-3176.75,79.86,-3.9555,-0.0157,0.9908,0.053373591549295774,168.7017,4.4057,58.7571,267.514
