Pass/Fail,Sensor_0,Sensor_2,Sensor_4,Sensor_12,Sensor_23,Sensor_25,Sensor_26,Sensor_33,Sensor_38,Sensor_40,Sensor_41,Sensor_59,Sensor_63,Sensor_64,Sensor_65,Sensor_71,Sensor_78,Sensor_79,Sensor_81,Sensor_89,Sensor_99,Sensor_112,Sensor_116,Sensor_117,Sensor_120,Sensor_121,Sensor_138,Sensor_153,Sensor_156,Sensor_159,Sensor_162,Sensor_170,Sensor_171,Sensor_184,Sensor_210,Sensor_211,Sensor_212,Sensor_217,Sensor_222,Sensor_227,Sensor_228,Sensor_247,Sensor_267,Sensor_270,Sensor_291,Sensor_294,Sensor_295,Sensor_297,Sensor_301,Sensor_306,Sensor_320,Sensor_337,Sensor_339,Sensor_344,Sensor_348,Sensor_349,Sensor_350,Sensor_352,Sensor_355,Sensor_356,Sensor_359,Sensor_360,Sensor_385,Sensor_411,Sensor_412,Sensor_423,Sensor_426,Sensor_429,Sensor_433,Sensor_435,Sensor_441,Sensor_460,Sensor_471,Sensor_475,Sensor_476,Sensor_491,Sensor_494,Sensor_495,Sensor_496,Sensor_510,Sensor_539,Sensor_551,Sensor_553,Sensor_554,Sensor_557,Sensor_560,Sensor_561,Sensor_562,Sensor_565,Sensor_567,Sensor_569,Sensor_571,Sensor_572,Sensor_574,Sensor_575,Sensor_576,Sensor_583,Sensor_585,Sensor_589
1,3107.79,2280.8222,0.6815,203.213,-5544.0,1.1460249999999994,1.8902,8.5788,86.8039,76.55,3.4730000000000003,17.1745,17.8636,22.8255,31.0321,69.719,-0.0685,0.0199,-0.0153,0.1779,-0.0419,0.4625,0.9904,59.6177,6.3857,15.79,49.3,0.0228,0.0417,504.0,32.0,0.8274,0.1079,0.1375,0.1368,0.0569,0.0814,0.0669,0.0065,0.0243,0.0158,0.0776,0.0811,30.9273,0.013,208.4137,254.9157,16.8721,0.9823,0.0436,0.0437,1.3675,9.3472,27.4138,0.0394,0.0262,0.0348,0.0274,0.0313,0.91,0.0142,0.0022,0.0176,2.1615,29.2372,57.2039,2.3927,2.9431,2.0929,5.5019,0.9683,67.14087500000002,7.1946,4.2845,19.1863,1.7816,0.6595,9.5958,25.6015,46.7043,3.3789,0.63,6.5538,0.2756,0.848,0.0989,61.233,265.916,0.1015,0.0371,15.567,1.722,8.16,2.8813,0.0634,1.5305,0.0112,2.2523,176.0329
1,3075.78,2243.7778,1.816,199.9113,-3476.25,1.1460249999999994,1.8763,9.4043,86.8908,65.84,4.021,16.0155,13.3955,23.9845,30.1316,103.6775,-0.0445,0.0202,-0.0199,0.1916,-0.0419,0.4672,0.9862499999999997,55.3123,6.4037,15.85,74.2,0.0175,0.1218,524.0,322.0,0.4764,0.0593,0.2306,0.0863,0.0307,0.0392,0.0773,0.0023,0.0421,0.0205,0.0431,0.0732,45.49945,0.0441,229.2181,270.2522,144.7374,0.9501,0.0224,0.0827,2.1899,5.597,41.9574,0.0263,0.0143,0.0162,0.0235,0.0357,0.659,0.0301,0.0006,0.0077,3.3069,23.3895,46.1185,1.8196,8.8035,22.2722,5.4364,0.5677,46.8422,6.9188,2.4697,48.6252,1.5664,0.2351,2.9512,18.5336,54.0707,3.1758,1.8,6.3704,0.7505,2.2389,0.0236,9.4814,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,2.408,8.02,2.5928,0.1029,1.5093,0.0102,2.0347,51.9067
1,3054.18,2178.7333,0.7367,199.216,-3771.25,1.3213,2.0088,8.6211,86.955,77.92,2.514,9.8782,15.99,30.1218,37.9277,78.8726,-0.0385,0.021,-0.0222,0.1867,-0.0614,0.4669,0.9911,58.6532,6.4203,15.85,47.0999,0.0069999999999999,0.0487,1310.0,193.0,0.631,0.0928,0.1357,0.0853,0.0474,0.0297,0.0958,0.0116,0.0271,0.0112,0.0236,0.0732,25.239,0.0145,562.8856,267.6781,86.8293,0.6214,0.0354,0.0454,2.9479,6.6108,12.943,0.0242,0.0211,0.013,0.0229,0.0521,1.6721,0.0115,0.004,0.0057,2.1618,21.6195,45.3204,0.723,3.4819,47.6543,4.7293,0.7408,35.565,5.9733,2.9065,17.4445,2.6214,1.2022,6.6382,10.5209,60.8414,3.1758,1.25,6.4626,0.4576,1.6066,0.0989,61.233,256.2980000000001,0.1961,0.0726,31.0204,2.3718,9.79,3.3984,0.1322,1.8407,0.0153,3.0396,104.4612
1,3008.84,2177.3222,1.3101,201.6866,-3711.5,1.3130000000000002,2.0135,9.1757,86.9721,67.17,3.967,24.14,12.3364,15.86,22.8392,87.1094,-0.0699,0.0121,-0.0254,0.1613,0.0326,0.4715,0.9918,58.6369,6.317,15.8,46.3999,0.018,0.0446,839.0,667.0,0.5922,0.1025,0.1228,0.0604,0.0366,0.0275,0.1615,0.016925000000000003,0.0288,0.0226,0.0385,0.0683,23.7868,0.0129,445.5067,340.1513,336.4584,0.9632,0.0368,0.0348,1.0836,9.2313,29.0145,0.0187,0.0168,0.0125,0.0145,0.0848,0.9684,0.024,0.0058000000000000005,0.0085,2.1311,24.322,29.6765,1.8575,3.1393,168.9677,4.4698,0.7059,19.9947,7.6164,4.1703,18.1271,3.4455,1.75355,5.7612,26.1192,32.2078,2.974,1.2307115531752104,7.703873527161439,0.5036574598316756,1.6230700076511093,0.0853,40.3321,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,2.484,7.07,2.5411,0.1247,1.3309,0.0153,3.0408,139.833
1,2983.31,2244.1111,0.9197,202.0064,-4188.3333,1.1460249999999994,1.8873,9.2655,86.4804,36.3425,3.923,1.3718,21.5173,38.6282,45.875,128.4803,-0.0673,0.0161,0.0101,0.1611,-0.0567,0.4687,0.9909,57.9408,6.323,15.8,54.3,0.018,0.0375,570.0,104.0,0.6627,0.1444,0.1127,0.0463,0.0559999999999999,0.0895,0.0459,0.016925000000000003,0.0112,0.0211,0.0743,0.0683,31.2321,0.015,278.9247,248.618,48.8876,0.8923,0.0539,0.0408,1.8195,10.1866,22.0969,0.0152,0.0292,0.0425,0.016,0.0218,0.8290000000000001,0.0347,0.0058000000000000005,0.0134,2.4197,17.9632,60.9655,1.8646,2.6377,6.4636,5.4577,0.7747,57.4811,6.446000000000001,4.5921,10.1597,2.7982,1.75355,9.586,40.9797,62.0321,2.974,2.2125000000000004,6.4433,0.8682,2.7583,0.0388,22.6253,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,1.7872,6.98,2.2646,0.0569,1.3077,0.0216,4.2939,81.3456
1,2997.92,2201.5777,0.7679,202.001,-4001.0,1.2813,2.002,8.5218,87.0459,78.42,3.645,22.4382,8.4962,17.5618,20.3988,169.69280000000003,-0.0836,-0.0048,0.0104,0.1911,0.0353,0.4643,0.9905,59.4586,6.3272,15.8,53.8999,0.0171,0.0487,238.0,1438.0,0.8705,0.1031,0.1055,0.0606,0.0555,0.0158,0.1701,0.0013,0.0174,0.0216,0.0259,0.0683,26.8857,0.0177,102.8721,175.4734,651.4667,0.7311,0.0448,0.0326,1.1382,10.6687,23.0252,0.0176,0.0269,0.0074,0.0131,0.0724,1.9373,0.0129,0.0004,0.0064,2.4482,29.9413,71.2259,1.7694,3.5119,152.2096,5.9441,1.0323,30.3595,8.0663,5.2975,6.1709,3.2324,0.1276,5.7321,14.7014,48.8372,2.974,0.76,8.3167,0.3386,1.021,0.0895,32.8864,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,1.6951,5.32,1.9197,0.0623,0.9929,0.0116,2.3646,81.3456
1,2936.59,2196.6889,1.5925,198.9536,-3591.25,1.2455,1.9928,9.7484,87.0605,63.86,2.7460000000000004,19.1027,12.8245,20.8973,26.8797,97.9123,-0.0205,0.0497,-0.0289,0.1993,0.0363,0.4644,0.9908,58.666,6.5592,15.74,60.3999,0.0193,0.039,1359.0,462.0,0.8054,0.2068,0.1067,0.2,0.0742,0.0522,0.0476,0.0016,0.0165,0.0139,0.0248,0.0818,23.7868,0.0137,633.0427,187.3524,204.1917,0.88,0.0847,0.0299,3.3783,6.064,26.4024,0.063,0.0323,0.0228,0.0339,0.0222,0.7164,0.024,0.0005,0.0056,2.7496,11.1418,113.767,2.0131,2.756,124.2771,3.4626,0.9413,23.9925,3.6611,2.734,9.6257,3.4455,0.16,4.961,22.8348,26.546,3.4265,1.2307115531752104,7.703873527161439,0.5036574598316756,1.6230700076511093,0.0464,21.2957,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,2.5047,16.27995,5.675925000000001,0.19935000000000003,3.0781499999999995,0.0174,3.47,56.0858
1,2975.92,2238.5444,0.901,200.2615,-4999.75,1.3165,1.98,8.6211,86.955,77.92,2.514,13.6809,18.0182,26.3191,33.0758,89.1211,-0.0827,0.0128,-0.0239,0.1944,-0.0205,0.4653,0.9899,55.287049999999994,6.3066,15.74,80.2002,0.0058,0.0385,681.0,411.0,0.631,0.0928,0.2284,0.0903,0.0443,0.0311,0.037,0.016925000000000003,0.0166,0.0254,0.11500000000000003,0.0818,22.8062,0.0138,288.5285,230.0918,172.6673,0.7282,0.0354,0.0731,2.1187,6.1966,20.7674,0.0234,0.0213,0.0134,0.025,0.0165,1.6238,0.0166,0.0058000000000000005,0.021875000000000002,3.5827,17.1436,47.6856,0.5952,2.7392,219.7861,5.1515,0.7408,36.5909,7.9564,2.889,15.2723,2.7397,1.75355,8.7495,17.5464,74.7875,3.4265,0.95,5.7936,0.3672,1.3073,0.0332,15.2751,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,2.3875,10.32,3.5780000000000003,0.1694,1.9425,0.0174,3.4886,66.2997
1,2973.53,2177.3222,1.3101,199.7621,-5428.5,1.1460249999999994,1.8872,8.531,87.0242,77.59,3.893,14.75,10.0455,25.25,32.5387,87.6682,0.0085,-0.0027,-0.0514,0.2717,-0.0307,0.47,0.9908,58.446000000000005,6.3282,15.84,46.3999,0.0168,0.0288,588.0,75.0,0.8708,0.0529,0.2019999999999999,0.0895,0.0376,0.0274,0.0775,0.006,0.0294,0.0152,0.0438,0.0778,23.7868,0.0095,269.6294,322.8679,35.9479,1.0,0.0196,0.0568,1.6169,9.0981,36.5963,0.0298,0.0164,0.0139999999999999,0.0166,0.0373,1.396,0.0161,0.002,0.0072,2.1311,24.322,70.2126,1.7394,2.0489,4.7521,4.6099,1.0323,67.14087500000002,7.2011,4.0265,20.7864,3.2324,0.6143,9.3907,9.236,105.4264,3.3695,1.2307115531752104,7.703873527161439,0.5036574598316756,1.6230700076511093,0.1514,95.8686,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,1.7757,9.3,3.285,0.0654,1.741,0.0155,3.0955,74.0589
1,2954.36,2238.5444,0.901,199.7549,-2435.5,1.1460249999999994,1.8925,9.5713,86.8261,64.39,2.501,8.0955,4.4283,11.9045,14.1135,106.6977,-0.0525,0.0751,-0.0291,0.1938,0.1535,0.4628,0.9909,59.0927,6.4746,15.74,80.2002,0.0198,0.0506,327.0,106.0,0.6791,0.1233,0.1433,0.233325,0.0745,0.08,0.0482,0.0017,0.0162,0.0148,0.0916,0.0818,33.4829,0.017,146.0762,276.5362,50.8003,0.6519,0.0553,0.0503,1.6847,9.5106,34.1705,0.06957500000000001,0.0304,0.0358,0.04535,0.0214,1.268,0.0133,0.0005,0.0146,3.5827,17.1436,86.7429,2.0544,3.6534,7.062,4.4386,0.7928,46.4202,4.935,4.5079,25.5496,2.0267,0.1733,5.2631,14.2381,33.8425,3.4265,1.2307115531752104,7.703873527161439,0.5036574598316756,1.6230700076511093,0.0478,23.3263,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,1.8554,10.89,3.9933,0.0704,2.0471,0.026,5.2369,46.9253
1,2887.33,2201.5777,0.7679,199.1747,-3806.2997336741214,1.2038447284345049,1.938476805111821,8.7879,86.7106,76.05,2.287,5.8091,32.87715,34.1909,38.9877,120.9721,-0.0001,0.0063,-0.0263,0.1694,-0.0391,0.4673,0.9862499999999997,56.3196,6.3303,15.82,53.8999,0.0229,0.0376,882.6805111821086,4797.15463258786,0.7367,0.1184,0.0983,0.1221,0.0612,0.0093,0.0634,0.0128,0.0143,0.023,0.0305,0.0774,18.8746,0.0155,401.81475022364225,252.99911814696486,2342.82697827476,0.9101459424920129,0.0464,0.0274,3.5775,9.6871,29.406,0.0378,0.0289999999999999,0.0043,0.0261,0.0287,1.385,0.0188,0.0037,0.0051,2.4482,29.9413,49.32899999999999,2.3928,2.6983,205.51930440894571,9.370665559105431,0.8556,37.1025,14.5949,4.237,13.4498,3.5228,1.3061,7.3007,30.6491,48.6957,3.3431,1.58,10.7442,0.6502,1.9535,0.034,15.0943,269.268,0.2141,0.0886,27.5994,2.3352,8.42,2.9466,0.0955,1.5773,0.0169,3.3258,53.746
1,3098.45,2197.6778,1.3168,198.56,-3449.75,1.268,2.009,8.5952,86.7997,36.3425,5.211,14.0673,13.3482,25.9327,33.4275,90.7632,0.0032,0.0192,-0.0224,0.188,-0.0595,0.4676,0.991,58.0154,6.3452,15.72,56.6001,0.0216,0.0563,2198.0,1628.0,0.8576,0.1268,0.1042,0.1735,0.0471,0.0295,0.0607,0.0028,0.013,0.0311,0.11500000000000003,0.0862,28.558000000000003,0.0164,954.2884,135.5089,695.5312,0.4157,0.0474,0.0306,3.0607,5.558,41.0287,0.0423,0.0214,0.0124,0.0397,0.0276,1.0072,0.03,0.0009,0.021875000000000002,2.5755,29.7451,83.9038,2.2587,3.9999,140.4053,4.7785,1.0047,38.6081,7.4149,2.6466,37.4547,1.8706,0.2816,5.952999999999999,14.6945,23.2288,3.6213,1.2307115531752104,7.703873527161439,0.5036574598316756,1.6230700076511093,0.0284,11.6369,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,2.3937,10.44,3.3998,0.1238,1.9655,0.0123,2.456,45.2582
1,2950.18,2196.6889,1.5925,199.7992,-2877.5,1.2842,2.0017,9.7484,87.0605,63.86,2.7460000000000004,5.0809,21.1545,34.9191,45.2166,76.9068,-0.0739,0.0326,-0.0221,0.1865,0.0381,0.472,0.9909,57.6322,5.9953,15.79,60.3999,0.0079,0.0519,672.0,1680.0,0.8054,0.2068,0.1206,0.1677,0.0669,0.0936,0.0485,0.0011,0.0127,0.0126,0.0666,0.0645,35.1495,0.0153,313.2161,320.5718,796.1082,0.9185,0.0847,0.0384,1.3223,10.0016,23.65,0.0499,0.0302,0.0433,0.04535,0.0245,1.2389,0.0128,0.0004,0.0146,2.7496,11.1418,55.6342,0.8075,3.6936,0.0,3.9465,0.9413,21.525,7.7068,4.7543,38.0473,3.3556,0.1154,8.5593,31.3436,53.4918,2.7919,1.02,5.8062,0.4903,1.2453,0.0236,9.4814,256.2980000000001,0.1534,0.0639,20.5556,2.3868,11.54,4.001,0.1308,2.1791,0.011,2.1872,114.1967
1,2936.04,2186.9889,1.2981,199.2556,-2110.25,1.1460249999999994,1.8758,9.3998,87.2029,65.12,2.939,28.5145,10.8703,11.4855,15.3918,74.6686,-0.0551,0.0121,-0.027,0.1534,-0.0428,0.4591,0.9904,58.6614,6.275,15.79,52.8999,0.0158,0.0468,294.0,39.0,0.5095,0.1872,0.1285,0.1774,0.0593,0.0383,0.0553,0.0031,0.0164,0.0178,0.114,0.0645,19.7952,0.0161,133.9714,208.6295,17.2699,1.7348750000000002,0.0786,0.0365,1.4384,9.5792,35.0094,0.0457,0.0266,0.0158,0.0298,0.0245,1.0173,0.0237,0.001,0.0193,2.4188,22.6956,94.5703,1.6318,3.3641,2.419,3.0388,0.596,18.8543,5.7595,4.4718,21.1349,3.0701,0.3184,5.2164,14.6817,51.1628,2.7919,0.8,7.5474,0.3079,0.9662,0.0822,47.2964,265.536,0.34704999999999997,0.1331,46.2315,2.4656,12.05,4.1489,0.1249,2.264,0.0184,3.6857,270.988
1,3118.63,2170.5444,1.439,199.2032,-3857.75,1.272,1.9497,9.1855,86.3482,84.98,1.88,3.7982,17.65,16.2018,22.3823,106.8394,-0.0468,0.0097,-0.0236,0.1697,0.027,0.457537676056338,0.9909,59.1346,6.4299,15.85,45.0999,0.016,0.0402,225.0,4254.0,0.4812,0.2553,0.1676,0.1251,0.0518,0.0282,0.0464,0.0017,0.0184,0.032,0.053373591549295774,0.0686,22.7229,0.0139999999999999,94.9421,135.6085,1878.9198,1.4824,0.10139999999999993,0.0494,1.3561,9.9375,17.9475,0.0364,0.023,0.0137,0.0241,0.0201,1.5098,0.017,0.0005,0.011426995305164318,2.0778,17.0147,113.8543,1.6453,2.924,95.0455,3.7954,0.5632,33.8641,4.822,4.7252,11.0357,1.9209,0.1696,6.5915,17.5799,83.3747,2.9982,1.2307115531752104,7.703873527161439,0.5036574598316756,1.6230700076511093,0.0259,10.3089,264.272,0.0877,0.0382,15.4662,2.0687,16.27995,5.675925000000001,0.0787,3.0781499999999995,0.016,3.1946,150.3448
1,3013.98,2167.5,1.3719,199.158,-3932.0,1.3077,1.9483,9.1855,86.3482,84.98,1.88,5.0473,12.1605,14.9527,20.2979,80.1635,-0.0258,0.0183,-0.0243,0.1984,0.0177,0.457537676056338,0.9912,57.7808,6.2946,15.84,42.2,0.0161,0.12487500000000004,237.0,11050.0,0.4812,0.2553,0.1311,0.177,0.0537,0.0347,0.0577,0.001,0.0311,0.0124,0.053373591549295774,0.0691,36.4136,0.044225,104.698,103.6613,6041.8568,1.3389,0.10139999999999993,0.0381,2.0308,10.8116,17.3646,0.0472,0.0236,0.0163,0.0448,0.0302,1.2133,0.0193,0.0003,0.011426995305164318,1.9469,29.1383,49.3286,1.662,8.965549999999999,159.9055,4.3629,0.5632,31.9891,8.3702,4.8849,25.0945,3.4803,0.1025,5.3406,22.4579,48.1046,3.0097,1.19,7.9725,0.4538,1.4335,0.0968,53.0444,264.272,0.0877,0.0382,15.4662,2.3601,10.46,3.7087,0.0595,1.9636,0.0129,2.572,79.8045
1,2917.09,2213.7556,0.7217,201.146,-5749.3333,1.271,2.008,8.6013,86.9247,76.97,4.019,10.9955,20.9055,29.0045,37.4668,103.406,-0.0568,0.0194,-0.038,0.1602,-0.0195,0.4673,0.9907,58.4879,6.2355,15.77,53.9001,0.0145,0.061,789.0,256.0,1.0039,0.0452,0.0845,0.0993,0.0463,0.124,0.0356,0.0131,0.0177,0.0186,0.0334,0.0679,27.7474,0.0194,337.2154,233.637,122.2903,0.4676,0.0207,0.0244,3.4743,12.4533,11.885,0.0306,0.0194,0.0553,0.0191,0.0154,1.239,0.0265,0.0049,0.008,2.4348,37.3339,56.978,1.4978,4.2698,77.8707,4.6315,1.1815,27.2655,12.3125,6.207000000000001,7.2705,5.59805,1.3638,7.3532,29.5969,64.6204,2.9445,0.89,7.4357,0.3757,1.2278,0.0429,17.5409,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,2.2127,8.37,2.5383,0.0925,1.5567,0.0184,3.6824,233.2441
1,2977.43,2218.0555,0.8579,196.4381,-3855.5,1.264,1.9572,9.1855,86.3482,84.98,1.88,-5.7182,20.0191,25.7182,31.4501,94.7971,-0.0293,-0.0139,-0.0221,0.1886,0.0623,0.457537676056338,0.9909,59.3036,6.2525,15.87,70.5,0.0148,0.0244,470.0,20186.0,0.4812,0.2553,0.129,0.0566,0.0457,0.039,0.0989,0.0028,0.0272,0.0109,0.053373591549295774,0.0806,22.6063,0.0086,226.9249,188.4277,9243.8117,1.1467,0.10139999999999993,0.0332,1.8397,10.016,25.0255,0.0144,0.0209,0.0177,0.0107,0.0541,1.5896,0.0183,0.0008,0.011426995305164318,3.1785,22.4629,129.5748,1.5308,1.716,324.5213,4.6494,0.5632,33.5223,8.5489,4.9331,14.7744,1.9829,0.2841,8.5713,18.1146,49.0251,3.4056,0.9,6.0911,0.3829,1.2101,0.0559999999999999,27.5462,264.272,0.0877,0.0382,15.4662,2.397,7.11,2.3928,0.0895,1.34,0.0174,3.4919,0.0
1,3102.59,2196.0889,1.8246,203.9804,-3594.0,1.315,1.9535,8.5987,86.7807,79.98,3.312,2.4173,13.9918,17.5827,26.1512,68.7715,-0.083,-0.0101,-0.0227,0.1904,-0.0558,0.4593,0.9908,57.6042,6.3219,15.78,59.2,0.0155,0.0749,485.0,1843.0,0.7495,0.1266,0.2154,0.0525,0.0505,0.0396,0.0425,0.0017,0.0182,0.0215,0.0225,0.0817,34.7928,0.0282,219.3392,580.3358250000001,786.9707,0.3621,0.0469,0.0559999999999999,1.6383,10.1406,33.8173,0.0142,0.0213,0.0168,0.0158,0.0202,1.1727,0.0258,0.0007,0.0063,2.6957,43.9001,161.7039,1.6072,5.3129,344.3251,3.7881,0.8807,17.8167,6.8514,4.5944,40.5725,3.2208,0.1732,6.6003,13.3201,40.4949,3.4486,1.2307115531752104,7.703873527161439,0.5036574598316756,1.6230700076511093,0.0392,23.0054,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,2.2439,9.11,3.1309,0.1085,1.7118,0.0162,3.2466,16.6695
1,2942.41,2207.0444,1.7571,198.4701,-3943.0,1.2683,1.9875,8.5687,87.03200000000001,79.03,3.1860000000000004,1.9482,16.3328,38.0518,45.3921,88.3704,-0.0595,0.0324,-0.023,0.1564,0.0121,0.4631,0.9912,57.4901,6.0229,15.77,54.5,0.0194,0.044,909.0,11997.0,0.7108,0.0714,0.1237,0.1212,0.057,0.0269,0.0369,0.0089,0.0172,0.0188,0.0167,0.0842,28.3307,0.0138,373.2921,176.7182,6015.8812,0.4936,0.0273,0.0367,3.7717,12.478,14.8112,0.0381,0.0263,0.011,0.022,0.0159,0.8055,0.0111,0.0031,0.0044,2.4694,35.4267,37.1837,2.02,3.1754,115.7304,4.1761,0.8222,20.7031,13.4643,6.0769,13.8483,2.1014,0.9199,11.9391,15.9315,91.9861,3.5463,1.47,8.0126,0.667,1.7990000000000002,0.0822,34.6592,261.168,0.2311,0.0848,32.3747,2.1953,8.73,2.9771,0.0734,1.6322,0.0161,3.1998,150.7761
1,2973.55,2235.0556,1.6347,197.8825,-4129.5,1.278,2.0012,8.9546,86.9821,78.38,1.831,1.0045,8.0984,18.9955,23.2147,100.6796,-0.0157,0.0203,-0.0029,0.2227,0.0642,0.4639999999999999,0.9903,58.8773,6.3106,15.81,52.7002,0.0043,0.0973,666.0,8105.0,0.76,0.0593,0.1294,0.11,0.0116,0.0474,0.0665,0.0011,0.0191,0.0217,0.0221,0.0262,34.8872,0.032,295.6861,212.7871,3825.6122,0.9253,0.0227,0.0366,2.7822,10.8638,24.7192,0.0264,0.0051,0.0222,0.0259,0.0331,1.0397,0.0141,0.0004,0.0069,2.3579,26.1569,60.1964,0.4391,6.9496,323.9408,6.346,0.8883,23.7894,9.2614,4.9156,17.2766,2.6169,0.1075,5.4533,63.37365000000001,49.5495,1.1443,0.76,5.6731,0.3022,0.952,0.0332,15.2751,256.2980000000001,0.1371,0.0594,22.1363,2.3933,8.18,2.8777,0.1072,1.5304,0.0103,2.0493,102.1652
1,3003.82,2163.5889,1.7014,199.9288,-5336.0,1.2555,2.0435,8.5288,86.6692,78.52,3.182,5.4991,11.9794,14.5009,17.5983,97.7746,-0.0493,-0.0124,-0.0126,0.2054,-0.0372,0.4608,0.9862499999999997,56.4388,6.1296,15.94,56.8999,0.015,0.0482,1532.0,2684.0,0.7978,0.0929,0.0919,0.0556,0.10762500000000004,0.0472,0.0909,0.0018,0.021,0.0118,0.0217,0.0341,24.4949,0.0139,687.7308,346.775,1241.4399,0.745,0.0384,0.0308,1.4555,10.6178,29.6591,0.0172,0.047775,0.0205,0.0107,0.0498,2.2474,0.0231,0.0008,0.0067,2.6299,19.8922,62.3963,1.5564,3.3956,202.1465,7.2425,0.9361,27.4194,9.6231,4.9517,21.2435,2.0749,0.1846,9.1178,19.246,29.4537,1.4958,1.2,7.9569,0.5087,1.5298,0.1258,54.3883,265.306,0.0252,0.0091,3.3424,2.2732,7.09,2.454,0.0482,1.3158,0.0169,3.3669,270.988
1,3061.22,2170.9667,1.043,199.8174,-4063.5,1.2975,2.0103,8.8043,86.7995,36.3425,5.044,13.3709,3.7778,6.6291,12.0446,68.0936,-0.0931,-0.0125,-0.0164,0.1642,0.0474,0.4529,0.9862499999999997,56.6647,6.5296,15.94,47.0,0.0081,0.0846,1256.0,768.0,0.6332,0.0727,0.1324,0.0459,0.10762500000000004,0.0381,0.1254,0.0049,0.0164,0.0133,0.0234,0.0341,30.2504,0.0289,572.4592,206.9412,345.9099,0.5419,0.033,0.0332,1.3145,11.0866,36.114,0.0116,0.047775,0.0161,0.0124,0.0532,0.932,0.0252,0.0014,0.0056,2.1649,23.562,47.7429,0.8297,5.9445,294.8177,6.1186,0.7316,23.1715,6.8226,5.0754,44.6837,1.7471,0.4989,8.1819,20.6439,46.4912,1.4958,0.86,6.7903,0.3503,1.1884,0.0253,10.8294,262.72968315301387,0.1456095054095827,0.06008639876352396,21.11767403400309,2.0049,9.14,3.1241,0.0395,1.7019,0.0145,2.932,63.2615
1,2990.72,2155.6333,0.8024,198.4986,-4816.0,1.2888,1.9852,8.5459,86.6954,77.72,2.013,1.9245,9.5869,18.0755,22.7319,90.114,-0.008,-0.0081,-0.0229,0.19,0.093,0.4652,0.9903,57.9313,6.3092,15.92,55.2,0.0042,0.1099,1115.0,4264.0,0.9273,0.1506,0.2209,0.0483,0.0563,0.0886,0.0469,0.0069,0.0125,0.0168,0.0362,0.0322,34.5365,0.0352,509.6685,158.7123,1944.2046,1.7348750000000002,0.0536,0.0614,3.2594,11.1521,18.8515,0.0136,0.0278,0.0386,0.0165,0.0247,1.6564,0.0147,0.0022,0.0084,2.5607,30.8439,68.9974,0.4244,7.8675,496.6803,1.763,1.0918,32.1755,9.1606,5.088,25.0367,1.3787,0.7131,3.2013,11.0496,54.9102,1.4182,2.2125000000000004,6.7441,0.9803000000000002,3.0105500000000003,0.0236,9.4814,256.2980000000001,0.141,0.0633,22.4452,2.3705,7.04,2.6664,0.0868,1.3166,0.0275,5.4146,76.6094
1,2949.82,2173.4556,1.0304,204.03,-4364.0,1.3048,2.0192,8.7994,86.7297,36.3425,0.9273,11.2909,5.6007,8.7091,13.8957,83.8469,-0.0617,-0.0233,-0.0203,0.1718,-0.0177,0.4591,0.9862499999999997,55.7648,6.4871,15.9,52.5,0.0161,0.0836,460.0,10428.0,0.7141,0.0833,0.0763,0.0908,0.0402,0.0592,0.0927,0.0011,0.02,0.0159,0.0312,0.0342,31.1763,0.0296,230.3143,232.944,5958.954000000001,0.636,0.0341,0.0261,1.7594,10.1699,26.8117,0.021,0.0191,0.0253,0.016,0.0483,1.0294,0.0222,0.0004,0.0084,2.4155,10.0162,57.6635,1.6695,5.9423,203.0242,3.5657,0.8435,14.2373,6.3171,4.8743,22.9634,2.7617,0.1137,7.1358,21.5027,39.5062,1.5088,0.61,5.1542,0.2399,0.8363,0.0405,17.5662,265.432,0.0826,0.0354,10.2468,2.3326,7.58,2.5583,0.0854,1.4147,0.0185,3.7335,65.1043
